origin_stop_id,reachable_stop_id,walking_time
at:48:1102:0,at:48:1493:0,0 days 00:04:21.416754
at:48:1102:0,at:48:2060:0,0 days 00:04:07.236962399
at:48:1102:0,at:48:608:0,0 days 00:02:16.231920
at:48:1102:0,at:48:628:0,0 days 00:02:10.394473200
at:48:1102:0,at:48:631:0,0 days 00:02:58.951413600
at:48:1102:0,at:48:717:0,0 days 00:04:34.560595200
at:48:1106:0,at:48:1878:0,0 days 00:03:28.688900400
at:48:1107:0,at:48:59:0,0 days 00:03:27.159692400
at:48:111:0,at:48:112:0,0 days 00:02:57.777511200
at:48:111:0,at:48:1827:0,0 days 00:02:30.086419200
at:48:1110:0,at:48:2011:0,0 days 00:03:49.100018400
at:48:1110:0,at:48:898:0,0 days 00:02:15.829191600
at:48:1111:0,at:48:1118:0,0 days 00:03:51.988460400
at:48:1112:0,at:48:1120:0,0 days 00:04:31.826139600
at:48:1114:0,at:48:1067:0,0 days 00:03:42.306166800
at:48:1114:0,at:48:1088:0,0 days 00:02:46.102459200
at:48:1114:0,at:48:2083:0,0 days 00:03:05.114336400
at:48:1115:0,at:48:2011:0,0 days 00:03:38.383207200
at:48:1116:0,at:48:2206:0,0 days 00:04:43.038796800
at:48:1117:0,at:48:1222:0,0 days 00:04:08.084528400
at:48:1118:0,at:48:1111:0,0 days 00:03:51.988460400
at:48:112:0,at:48:111:0,0 days 00:02:57.777511200
at:48:112:0,at:48:1827:0,0 days 00:01:07.801586400
at:48:1120:0,at:48:1112:0,0 days 00:04:31.826139600
at:48:1122:0,at:48:1991:0,0 days 00:03:31.233330
at:48:1124:0,at:48:1953:0,0 days 00:02:40.818451200
at:48:1126:0,at:48:1128:0,0 days 00:04:59.764054800
at:48:1128:0,at:48:1126:0,0 days 00:04:59.764054800
at:48:1128:0,at:48:1131:0,0 days 00:04:38.504910
at:48:1129:0,at:48:1131:0,0 days 00:03:33.675562800
at:48:1131:0,at:48:1128:0,0 days 00:04:38.504910
at:48:1131:0,at:48:1129:0,0 days 00:03:33.675562800
at:48:1133:0,at:48:1134:0,0 days 00:03:41.747349600
at:48:1133:0,at:48:1508:0,0 days 00:04:37.295871600
at:48:1134:0,at:48:1133:0,0 days 00:03:41.747349600
at:48:1134:0,at:48:1142:0,0 days 00:03:45.466664400
at:48:1135:0,at:48:5004:0,0 days 00:04:34.679971200
at:48:1136:0,at:48:1155:0,0 days 00:03:32.589324
at:48:1136:0,at:48:1882:0,0 days 00:04:15.228789600
at:48:1136:0,at:48:2207:0,0 days 00:02:12.751627200
at:48:1136:0,at:48:988:0,0 days 00:03:52.151036400
at:48:1139:0,at:48:15:0,0 days 00:02:09.897122400
at:48:1139:0,at:48:2222:0,0 days 00:04:46.333912800
at:48:1139:0,at:48:2309:0,0 days 00:02:26.207556
at:48:1140:0,at:48:1142:0,0 days 00:04:34.922769600
at:48:1140:0,at:48:2425:0,0 days 00:03:34.635556800
at:48:1141:0,at:48:1004:0,0 days 00:03:41.888253600
at:48:1141:0,at:48:1028:0,0 days 00:03:05.532544800
at:48:1141:0,at:48:1916:0,0 days 00:04:55.771694400
at:48:1142:0,at:48:1134:0,0 days 00:03:45.466664400
at:48:1142:0,at:48:1140:0,0 days 00:04:34.922769600
at:48:1143:0,at:48:1512:0,0 days 00:03:44.866857600
at:48:1143:0,at:48:1937:0,0 days 00:04:15.084436800
at:48:1144:0,at:48:1508:0,0 days 00:02:53.493702
at:48:1144:0,at:48:1868:0,0 days 00:03:37.082030400
at:48:1146:0,at:48:1884:0,0 days 00:03:12.216654
at:48:1146:0,at:48:1885:0,0 days 00:04:16.186267200
at:48:1146:0,at:48:1921:0,0 days 00:02:31.460409600
at:48:1146:0,at:48:2273:0,0 days 00:01:53.112770400
at:48:1146:0,at:48:28:0,0 days 00:04:31.577221200
at:48:1147:0,at:48:5003:0,0 days 00:02:42.985593600
at:48:1149:0,at:48:1154:0,0 days 00:04:58.333580400
at:48:1150:0,at:48:1151:0,0 days 00:03:24.113674800
at:48:1151:0,at:48:1150:0,0 days 00:03:24.113674800
at:48:1154:0,at:48:1149:0,0 days 00:04:58.333580400
at:48:1155:0,at:48:1018:0,0 days 00:04:46.365891600
at:48:1155:0,at:48:1097:0,0 days 00:03:45.160092
at:48:1155:0,at:48:1136:0,0 days 00:03:32.589324
at:48:1155:0,at:48:1472:0,0 days 00:03:48.692606400
at:48:1155:0,at:48:2207:0,0 days 00:03:36.334263600
at:48:1157:0,at:48:2259:0,0 days 00:02:31.618010400
at:48:1158:0,at:48:1159:0,0 days 00:03:06.394057200
at:48:1158:0,at:48:1168:0,0 days 00:03:34.591532400
at:48:1158:0,at:48:2097:0,0 days 00:03:50.099396400
at:48:1159:0,at:48:1158:0,0 days 00:03:06.394057200
at:48:1159:0,at:48:1168:0,0 days 00:04:57.643172400
at:48:1159:0,at:48:1803:0,0 days 00:03:28.980151200
at:48:116:0,at:48:1802:0,0 days 00:03:32.137639200
at:48:1160:0,at:48:2340:0,0 days 00:03:14.025758400
at:48:1161:0,at:48:1162:0,0 days 00:03:23.841651600
at:48:1162:0,at:48:1161:0,0 days 00:03:23.841651600
at:48:1162:0,at:48:1288:0,0 days 00:03:46.710799200
at:48:1163:0,at:48:2259:0,0 days 00:04:13.211792399
at:48:1164:0,at:48:1165:0,0 days 00:04:18.602619600
at:48:1164:0,at:48:1960:0,0 days 00:01:58.492286400
at:48:1164:0,de:09776:1595:0,0 days 00:04:36.225998400
at:48:1165:0,at:48:1164:0,0 days 00:04:18.602619600
at:48:1165:0,at:48:1960:0,0 days 00:03:24.887944800
at:48:1166:0,at:48:1188:0,0 days 00:03:54.921452400
at:48:1166:0,at:48:2132:0,0 days 00:00:56.321157600
at:48:1168:0,at:48:1158:0,0 days 00:03:34.591532400
at:48:1168:0,at:48:1159:0,0 days 00:04:57.643172400
at:48:1168:0,at:48:2097:0,0 days 00:04:23.109578400
at:48:117:0,at:48:118:0,0 days 00:02:36.828704400
at:48:117:0,at:48:1802:0,0 days 00:03:23.232463200
at:48:1173:0,at:48:1247:0,0 days 00:04:03.298486799
at:48:1173:0,at:48:1466:0,0 days 00:03:55.777838399
at:48:1178:0,at:48:1181:0,0 days 00:03:29.523312
at:48:1179:0,at:48:1180:0,0 days 00:04:40.397358
at:48:118:0,at:48:117:0,0 days 00:02:36.828704400
at:48:1180:0,at:48:1179:0,0 days 00:04:40.397358
at:48:1181:0,at:48:1178:0,0 days 00:03:29.523312
at:48:1183:0,at:48:1186:0,0 days 00:04:17.733907199
at:48:1183:0,at:48:1189:0,0 days 00:04:57.033152400
at:48:1185:0,at:48:1191:0,0 days 00:04:32.502824400
at:48:1186:0,at:48:1183:0,0 days 00:04:17.733907199
at:48:1186:0,at:48:1189:0,0 days 00:02:05.546036400
at:48:1187:0,at:48:1190:0,0 days 00:03:35.012019600
at:48:1187:0,at:48:2337:0,0 days 00:00:17.060364
at:48:1188:0,at:48:1166:0,0 days 00:03:54.921452400
at:48:1188:0,at:48:1360:0,0 days 00:03:01.002751200
at:48:1188:0,at:48:1361:0,0 days 00:03:59.714636400
at:48:1188:0,at:48:2132:0,0 days 00:04:44.500904400
at:48:1189:0,at:48:1183:0,0 days 00:04:57.033152400
at:48:1189:0,at:48:1186:0,0 days 00:02:05.546036400
at:48:1189:0,at:48:1190:0,0 days 00:04:35.322535200
at:48:1190:0,at:48:1187:0,0 days 00:03:35.012019600
at:48:1190:0,at:48:1189:0,0 days 00:04:35.322535200
at:48:1190:0,at:48:2337:0,0 days 00:03:51.399828
at:48:1190:0,at:48:347:0,0 days 00:03:44.583213600
at:48:1191:0,at:48:1185:0,0 days 00:04:32.502824400
at:48:1195:0,at:48:1688:0,0 days 00:04:35.990943600
at:48:1196:0,at:48:1688:0,0 days 00:03:16.263054
at:48:1197:0,at:48:547:0,0 days 00:03:36.148968
at:48:120:0,at:48:109:0,0 days 00:04:53.772906
at:48:1200:0,at:48:2278:0,0 days 00:00:43.057630800
at:48:1202:0,at:48:1205:0,0 days 00:04:57.511848
at:48:1202:0,at:48:1208:0,0 days 00:04:44.156398800
at:48:1202:0,at:48:2242:0,0 days 00:04:48.391392
at:48:1205:0,at:48:1202:0,0 days 00:04:57.511848
at:48:1205:0,at:48:1206:0,0 days 00:02:38.511697200
at:48:1205:0,at:48:1717:0,0 days 00:04:49.091368800
at:48:1205:0,at:48:2242:0,0 days 00:00:40.512304800
at:48:1206:0,at:48:1205:0,0 days 00:02:38.511697200
at:48:1206:0,at:48:2242:0,0 days 00:03:14.644465200
at:48:1208:0,at:48:1202:0,0 days 00:04:44.156398800
at:48:1211:0,at:48:2384:0,0 days 00:03:56.424877200
at:48:1219:0,at:48:1461:0,0 days 00:03:56.021184
at:48:122:0,at:48:2294:0,0 days 00:04:12.748954800
at:48:1220:0,at:48:1242:0,0 days 00:04:45.036138
at:48:1222:0,at:48:1117:0,0 days 00:04:08.084528400
at:48:1224:0,at:48:815:0,0 days 00:04:22.520132400
at:48:1236:0,at:48:1239:0,0 days 00:04:25.143996
at:48:1236:0,at:48:1980:0,0 days 00:03:03.937482
at:48:1237:0,at:48:1238:0,0 days 00:03:48.478258799
at:48:1238:0,at:48:1237:0,0 days 00:03:48.478258799
at:48:1239:0,at:48:1236:0,0 days 00:04:25.143996
at:48:1239:0,at:48:813:0,0 days 00:04:36.745158
at:48:124:0,at:48:2:0,0 days 00:04:22.079629200
at:48:1242:0,at:48:1220:0,0 days 00:04:45.036138
at:48:1247:0,at:48:1173:0,0 days 00:04:03.298486799
at:48:1247:0,at:48:1466:0,0 days 00:04:49.564164
at:48:1248:0,at:48:1250:0,0 days 00:02:26.594552400
at:48:1248:0,at:48:1251:0,0 days 00:04:38.209720800
at:48:1249:0,at:48:1250:0,0 days 00:03:24.958425600
at:48:125:0,at:48:1576:0,0 days 00:01:33.634506
at:48:125:0,at:48:2:0,0 days 00:03:20.043039600
at:48:1250:0,at:48:1248:0,0 days 00:02:26.594552400
at:48:1250:0,at:48:1249:0,0 days 00:03:24.958425600
at:48:1251:0,at:48:1248:0,0 days 00:04:38.209720800
at:48:1251:0,at:48:1843:0,0 days 00:03:48.651264
at:48:1252:0,at:48:1996:0,0 days 00:03:14.423299200
at:48:1252:0,at:48:1997:0,0 days 00:04:32.568740400
at:48:1252:0,at:48:2135:0,0 days 00:02:38.281732800
at:48:1253:0,at:48:715:0,0 days 00:04:52.342546800
at:48:1256:0,at:48:1548:0,0 days 00:04:42.476674800
at:48:1256:0,at:48:1549:0,0 days 00:02:44.653138800
at:48:1256:0,at:48:2197:0,0 days 00:04:16.780555200
at:48:1258:0,at:48:1877:0,0 days 00:04:25.279985999
at:48:1261:0,at:48:1263:0,0 days 00:03:52.466234400
at:48:1261:0,at:48:1265:0,0 days 00:02:35.069740800
at:48:1261:0,at:48:700:0,0 days 00:04:10.344486
at:48:1261:0,at:48:807:0,0 days 00:02:08.334150
at:48:1261:0,at:48:954:0,0 days 00:01:01.473851999
at:48:1262:0,at:48:1259:0,0 days 00:02:50.767760400
at:48:1262:0,at:48:1260:0,0 days 00:01:44.912481600
at:48:1262:0,at:48:1415:0,0 days 00:04:53.048143200
at:48:1262:0,at:48:1422:0,0 days 00:02:05.280108
at:48:1262:0,at:48:1606:0,0 days 00:03:31.417790400
at:48:1262:0,at:48:591:0,0 days 00:03:27.693079200
at:48:1262:0,at:48:837:0,0 days 00:04:19.851337200
at:48:1262:0,at:48:919:0,0 days 00:04:39.596368800
at:48:1263:0,at:48:1261:0,0 days 00:03:52.466234400
at:48:1263:0,at:48:700:0,0 days 00:02:59.728052400
at:48:1263:0,at:48:954:0,0 days 00:03:27.683766
at:48:1264:0,at:48:2279:0,0 days 00:02:58.984868400
at:48:1264:0,at:48:1265:0,0 days 00:03:38.869920
at:48:1264:0,at:48:1266:0,0 days 00:03:10.904601600
at:48:1265:0,at:48:1261:0,0 days 00:02:35.069740800
at:48:1265:0,at:48:1264:0,0 days 00:03:38.869920
at:48:1265:0,at:48:807:0,0 days 00:04:15.169051200
at:48:1265:0,at:48:954:0,0 days 00:03:36.091548
at:48:1266:0,at:48:2279:0,0 days 00:00:36.060980400
at:48:1266:0,at:48:1264:0,0 days 00:03:10.904601600
at:48:1266:0,at:48:1606:0,0 days 00:04:27.738955200
at:48:1266:0,at:48:591:0,0 days 00:04:44.335272
at:48:1266:0,at:48:837:0,0 days 00:03:34.438734
at:48:1266:0,at:48:919:0,0 days 00:03:33.208974
at:48:1266:0,at:48:980:0,0 days 00:02:04.415755200
at:48:1267:0,at:48:684:0,0 days 00:03:40.044603600
at:48:1269:0,at:48:1290:0,0 days 00:04:39.309175200
at:48:1269:0,at:48:1863:0,0 days 00:03:17.690349600
at:48:1269:0,at:48:2182:0,0 days 00:01:45.469693200
at:48:1269:0,at:48:2339:0,0 days 00:04:42.959881200
at:48:1271:0,at:48:1274:0,0 days 00:03:04.286923200
at:48:1271:0,at:48:1612:0,0 days 00:03:28.306220400
at:48:1271:0,at:48:817:0,0 days 00:04:29.857551599
at:48:1272:0,at:48:1598:0,0 days 00:02:21.133075200
at:48:1272:0,at:48:1787:0,0 days 00:01:32.492946
at:48:1274:0,at:48:1271:0,0 days 00:03:04.286923200
at:48:1274:0,at:48:1598:0,0 days 00:04:17.957481600
at:48:1279:0,at:48:1790:0,0 days 00:02:56.179327200
at:48:128:0,at:48:1828:0,0 days 00:02:39.300583200
at:48:1280:0,at:48:2012:0,0 days 00:02:18.648081600
at:48:1283:0,at:48:1286:0,0 days 00:02:16.004598
at:48:1286:0,at:48:1283:0,0 days 00:02:16.004598
at:48:1287:0,at:48:1288:0,0 days 00:04:58.813248
at:48:1287:0,at:48:1296:0,0 days 00:03:01.751853600
at:48:1287:0,at:48:1299:0,0 days 00:04:44.892249600
at:48:1287:0,at:48:1731:0,0 days 00:03:48.161844
at:48:1288:0,at:48:1162:0,0 days 00:03:46.710799200
at:48:1288:0,at:48:1287:0,0 days 00:04:58.813248
at:48:1288:0,at:48:1731:0,0 days 00:01:33.150514800
at:48:129:0,at:48:132:0,0 days 00:04:59.625764400
at:48:129:0,at:48:2341:0,0 days 00:04:20.276994
at:48:1290:0,at:48:1269:0,0 days 00:04:39.309175200
at:48:1290:0,at:48:1832:0,0 days 00:04:03.242701200
at:48:1290:0,at:48:2181:0,0 days 00:01:23.415312
at:48:1290:0,at:48:2182:0,0 days 00:02:54.192598800
at:48:1290:0,at:48:2339:0,0 days 00:04:39.677829600
at:48:1291:0,at:48:1297:0,0 days 00:04:10.513135200
at:48:1293:0,at:48:1299:0,0 days 00:03:56.806880400
at:48:1293:0,at:48:1300:0,0 days 00:04:46.081610400
at:48:1293:0,at:48:1776:0,0 days 00:01:41.144689200
at:48:1293:0,at:48:1777:0,0 days 00:04:14.826640800
at:48:1293:0,at:48:2260:0,0 days 00:01:58.909011600
at:48:1294:0,at:48:1296:0,0 days 00:02:45.267810
at:48:1294:0,at:48:889:0,0 days 00:03:32.980654800
at:48:1296:0,at:48:1287:0,0 days 00:03:01.751853600
at:48:1296:0,at:48:1294:0,0 days 00:02:45.267810
at:48:1296:0,at:48:889:0,0 days 00:03:37.203354
at:48:1297:0,at:48:1291:0,0 days 00:04:10.513135200
at:48:1299:0,at:48:1287:0,0 days 00:04:44.892249600
at:48:1299:0,at:48:1293:0,0 days 00:03:56.806880400
at:48:1299:0,at:48:2176:0,0 days 00:02:48.480662400
at:48:1299:0,at:48:2260:0,0 days 00:01:58.814349600
at:48:130:0,at:48:2412:0,0 days 00:04:34.493714400
at:48:130:0,at:48:353:0,0 days 00:04:33.314995199
at:48:130:0,at:48:382:0,0 days 00:02:05.524015200
at:48:130:0,at:48:392:0,0 days 00:03:54.932832
at:48:130:0,at:48:393:0,0 days 00:03:37.505077200
at:48:130:0,at:48:395:0,0 days 00:02:21.329761200
at:48:130:0,at:48:402:0,0 days 00:04:59.123762400
at:48:130:0,at:48:411:0,0 days 00:03:17.950597200
at:48:1300:0,at:48:1293:0,0 days 00:04:46.081610400
at:48:1300:0,at:48:1776:0,0 days 00:03:07.012760400
at:48:1306:0,at:48:1309:0,0 days 00:03:40.180003200
at:48:1307:0,at:48:2394:0,0 days 00:01:56.202535199
at:48:1309:0,at:48:1306:0,0 days 00:03:40.180003200
at:48:131:0,at:48:2341:0,0 days 00:02:38.193622800
at:48:1310:0,at:48:1886:0,0 days 00:00:58.019115599
at:48:1313:0,at:48:1314:0,0 days 00:02:16.698292800
at:48:1314:0,at:48:1313:0,0 days 00:02:16.698292800
at:48:1315:0,at:48:1320:0,0 days 00:04:52.476171600
at:48:1315:0,at:48:1326:0,0 days 00:04:50.359695600
at:48:1315:0,at:48:1505:0,0 days 00:02:19.544870400
at:48:1315:0,at:48:1835:0,0 days 00:02:39.365491200
at:48:1317:0,at:48:1323:0,0 days 00:04:06.425043599
at:48:1317:0,at:48:1523:0,0 days 00:04:33.014387999
at:48:1317:0,at:48:1943:0,0 days 00:04:10.213089599
at:48:1317:0,at:48:1944:0,0 days 00:04:28.328487600
at:48:1317:0,at:48:2377:0,0 days 00:04:22.292630400
at:48:1317:0,at:48:2393:0,0 days 00:02:03.325016400
at:48:1318:0,at:48:1507:0,0 days 00:02:48.621447600
at:48:1318:0,at:48:1628:0,0 days 00:04:17.976115200
at:48:1318:0,at:48:2008:0,0 days 00:02:10.918971600
at:48:1318:0,at:48:2303:0,0 days 00:04:25.717778400
at:48:1319:0,at:48:1521:0,0 days 00:04:05.068678799
at:48:132:0,at:48:129:0,0 days 00:04:59.625764400
at:48:1320:0,at:48:1315:0,0 days 00:04:52.476171600
at:48:1320:0,at:48:1505:0,0 days 00:02:45.812360400
at:48:1321:0,at:48:1323:0,0 days 00:03:37.971550800
at:48:1321:0,at:48:1521:0,0 days 00:02:20.695653600
at:48:1321:0,at:48:2115:0,0 days 00:00:49.643193600
at:48:1323:0,at:48:1317:0,0 days 00:04:06.425043599
at:48:1323:0,at:48:1321:0,0 days 00:03:37.971550800
at:48:1323:0,at:48:1521:0,0 days 00:04:45.908889600
at:48:1323:0,at:48:2115:0,0 days 00:03:55.317171600
at:48:1323:0,at:48:2393:0,0 days 00:02:42.110552400
at:48:1324:0,at:48:1734:0,0 days 00:03:38.118906
at:48:1324:0,at:48:1735:0,0 days 00:03:17.852634
at:48:1324:0,at:48:1943:0,0 days 00:04:44.191048800
at:48:1324:0,at:48:2215:0,0 days 00:01:31.889218800
at:48:1324:0,at:48:2219:0,0 days 00:01:21.216579600
at:48:1326:0,at:48:1315:0,0 days 00:04:50.359695600
at:48:1326:0,at:48:1536:0,0 days 00:04:48.631051200
at:48:1326:0,at:48:1835:0,0 days 00:02:58.194358800
at:48:1327:0,at:48:1506:0,0 days 00:02:56.239699200
at:48:1327:0,at:48:1507:0,0 days 00:04:14.936426399
at:48:1327:0,at:48:1964:0,0 days 00:01:23.256681600
at:48:1327:0,at:48:2289:0,0 days 00:01:51.225970800
at:48:1327:0,at:48:2303:0,0 days 00:02:59.987076
at:48:1327:0,at:48:5058:0,0 days 00:03:19.482181200
at:48:1328:0,at:48:1534:0,0 days 00:04:41.492146800
at:48:1328:0,at:48:2103:0,0 days 00:04:14.647818
at:48:1330:0,at:48:2043:0,0 days 00:00:42.146204400
at:48:1330:0,at:48:2044:0,0 days 00:02:57.732464400
at:48:1330:0,at:48:2247:0,0 days 00:04:52.388025600
at:48:1331:0,at:48:1669:0,0 days 00:02:26.881144800
at:48:1331:0,at:48:1899:0,0 days 00:04:47.282973600
at:48:1332:0,at:48:1719:0,0 days 00:00:19.302987600
at:48:1332:0,at:48:2247:0,0 days 00:02:04.515712800
at:48:1333:0,at:48:1932:0,0 days 00:03:38.555233200
at:48:1336:0,at:48:964:0,0 days 00:04:59.242044
at:48:134:0,at:48:142:0,0 days 00:04:05.121260400
at:48:134:0,at:48:18:0,0 days 00:03:13.686354
at:48:134:0,at:48:1912:0,0 days 00:03:43.278069600
at:48:134:0,at:48:21:0,0 days 00:03:53.468690400
at:48:134:0,at:48:29:0,0 days 00:03:19.706248800
at:48:1342:0,at:48:1900:0,0 days 00:03:53.896827600
at:48:1343:0,at:48:1458:0,0 days 00:04:16.925376
at:48:1343:0,at:48:2049:0,0 days 00:04:33.213615599
at:48:1344:0,at:48:1459:0,0 days 00:02:19.525599600
at:48:1346:0,at:48:1585:0,0 days 00:02:48.723345600
at:48:1349:0,at:48:2198:0,0 days 00:02:25.911085200
at:48:135:0,at:48:143:0,0 days 00:03:08.768700
at:48:135:0,at:48:24:0,0 days 00:04:39.707457600
at:48:1351:0,at:48:1355:0,0 days 00:04:18.061626
at:48:1354:0,at:48:2102:0,0 days 00:03:01.853913600
at:48:1355:0,at:48:1351:0,0 days 00:04:18.061626
at:48:1358:0,at:48:2092:0,0 days 00:04:17.970013200
at:48:136:0,at:48:1687:0,0 days 00:03:40.628134800
at:48:136:0,at:48:1847:0,0 days 00:04:39.807688800
at:48:136:0,at:48:1849:0,0 days 00:04:38.517333600
at:48:136:0,at:48:1913:0,0 days 00:01:51.409167600
at:48:136:0,at:48:20:0,0 days 00:02:55.557697200
at:48:136:0,at:48:21:0,0 days 00:03:25.059747600
at:48:136:0,at:48:28:0,0 days 00:04:11.855211600
at:48:136:0,at:48:8032:0,0 days 00:00:07.224357600
at:48:136:0,at:48:892:0,0 days 00:03:59.934952800
at:48:1360:0,at:48:1188:0,0 days 00:03:01.002751200
at:48:1360:0,at:48:1361:0,0 days 00:02:43.869051600
at:48:1360:0,at:48:1440:0,0 days 00:02:47.647359600
at:48:1361:0,at:48:1188:0,0 days 00:03:59.714636400
at:48:1361:0,at:48:1360:0,0 days 00:02:43.869051600
at:48:1361:0,at:48:1440:0,0 days 00:02:48.333379200
at:48:1361:0,at:48:1444:0,0 days 00:04:31.298426400
at:48:1362:0,at:48:1363:0,0 days 00:02:27.674880
at:48:1362:0,at:48:1364:0,0 days 00:02:38.195505600
at:48:1362:0,at:48:1366:0,0 days 00:03:39.398310
at:48:1362:0,at:48:1965:0,0 days 00:03:54.857451600
at:48:1362:0,at:48:229:0,0 days 00:03:32.768334
at:48:1363:0,at:48:1362:0,0 days 00:02:27.674880
at:48:1363:0,at:48:1364:0,0 days 00:00:10.683770400
at:48:1363:0,at:48:1366:0,0 days 00:01:11.835994800
at:48:1363:0,at:48:229:0,0 days 00:02:22.805347200
at:48:1364:0,at:48:1362:0,0 days 00:02:38.195505600
at:48:1364:0,at:48:1363:0,0 days 00:00:10.683770400
at:48:1364:0,at:48:1366:0,0 days 00:01:01.539375600
at:48:1364:0,at:48:229:0,0 days 00:02:20.501811600
at:48:1366:0,at:48:1362:0,0 days 00:03:39.398310
at:48:1366:0,at:48:1363:0,0 days 00:01:11.835994800
at:48:1366:0,at:48:1364:0,0 days 00:01:01.539375600
at:48:1366:0,at:48:229:0,0 days 00:02:39.561633600
at:48:1367:0,at:48:1368:0,0 days 00:04:09.696334800
at:48:1368:0,at:48:1367:0,0 days 00:04:09.696334800
at:48:137:0,at:48:18:0,0 days 00:04:54.505491600
at:48:137:0,at:48:2235:0,0 days 00:04:42.092263200
at:48:1375:0,at:48:1377:0,0 days 00:04:27.726060
at:48:1375:0,at:48:1393:0,0 days 00:04:27.419660400
at:48:1376:0,at:48:1408:0,0 days 00:01:48.480513600
at:48:1376:0,at:48:1468:0,0 days 00:04:16.482853200
at:48:1376:0,at:48:1470:0,0 days 00:03:24.757984800
at:48:1377:0,at:48:1375:0,0 days 00:04:27.726060
at:48:1377:0,at:48:1391:0,0 days 00:04:52.756053600
at:48:1377:0,at:48:1392:0,0 days 00:04:18.958997999
at:48:1377:0,at:48:1393:0,0 days 00:03:14.987451600
at:48:1379:0,at:48:1380:0,0 days 00:04:22.665316799
at:48:1380:0,at:48:1379:0,0 days 00:04:22.665316799
at:48:1380:0,at:48:1382:0,0 days 00:02:55.430682
at:48:1380:0,at:48:1384:0,0 days 00:03:26.127806400
at:48:1380:0,at:48:1391:0,0 days 00:04:50.428696800
at:48:1381:0,at:48:8:0,0 days 00:03:15.111619200
at:48:1381:0,at:48:937:0,0 days 00:03:37.079816400
at:48:1382:0,at:48:1380:0,0 days 00:02:55.430682
at:48:1382:0,at:48:1384:0,0 days 00:03:54.789051600
at:48:1382:0,at:48:1387:0,0 days 00:04:26.851861200
at:48:1382:0,at:48:1391:0,0 days 00:03:36.073342800
at:48:1383:0,at:48:1388:0,0 days 00:04:29.595781200
at:48:1384:0,at:48:1380:0,0 days 00:03:26.127806400
at:48:1384:0,at:48:1382:0,0 days 00:03:54.789051600
at:48:1384:0,at:48:1391:0,0 days 00:02:24.207529200
at:48:1384:0,at:48:1392:0,0 days 00:01:43.330969200
at:48:1386:0,at:48:1389:0,0 days 00:03:28.661680800
at:48:1386:0,at:48:2363:0,0 days 00:03:47.787246
at:48:1387:0,at:48:1382:0,0 days 00:04:26.851861200
at:48:1387:0,at:48:1391:0,0 days 00:03:55.060005600
at:48:1388:0,at:48:1383:0,0 days 00:04:29.595781200
at:48:1388:0,at:48:870:0,0 days 00:03:10.965168
at:48:1389:0,at:48:1386:0,0 days 00:03:28.661680800
at:48:1389:0,at:48:1390:0,0 days 00:02:47.459248800
at:48:139:0,at:48:1914:0,0 days 00:03:21.313029600
at:48:1390:0,at:48:1389:0,0 days 00:02:47.459248800
at:48:1390:0,at:48:8:0,0 days 00:04:30.991108800
at:48:1391:0,at:48:1377:0,0 days 00:04:52.756053600
at:48:1391:0,at:48:1380:0,0 days 00:04:50.428696800
at:48:1391:0,at:48:1382:0,0 days 00:03:36.073342800
at:48:1391:0,at:48:1384:0,0 days 00:02:24.207529200
at:48:1391:0,at:48:1387:0,0 days 00:03:55.060005600
at:48:1391:0,at:48:1392:0,0 days 00:02:24.176047200
at:48:1392:0,at:48:1377:0,0 days 00:04:18.958997999
at:48:1392:0,at:48:1384:0,0 days 00:01:43.330969200
at:48:1392:0,at:48:1391:0,0 days 00:02:24.176047200
at:48:1393:0,at:48:1375:0,0 days 00:04:27.419660400
at:48:1393:0,at:48:1377:0,0 days 00:03:14.987451600
at:48:1393:0,at:48:1395:0,0 days 00:04:28.467613200
at:48:1394:0,at:48:1395:0,0 days 00:03:15.228187200
at:48:1395:0,at:48:1393:0,0 days 00:04:28.467613200
at:48:1395:0,at:48:1394:0,0 days 00:03:15.228187200
at:48:1396:0,at:48:1402:0,0 days 00:02:52.582920
at:48:1398:0,at:48:1400:0,0 days 00:02:35.599945200
at:48:140:0,at:48:1487:0,0 days 00:04:20.220700800
at:48:140:0,at:48:151:0,0 days 00:04:32.048515199
at:48:140:0,at:48:269:0,0 days 00:03:46.137931200
at:48:140:0,at:48:399:0,0 days 00:04:40.549288800
at:48:140:0,at:48:409:0,0 days 00:03:22.982626800
at:48:1400:0,at:48:1398:0,0 days 00:02:35.599945200
at:48:1400:0,at:48:1403:0,0 days 00:04:57.755913600
at:48:1401:0,at:48:1402:0,0 days 00:02:57.679926
at:48:1402:0,at:48:1396:0,0 days 00:02:52.582920
at:48:1402:0,at:48:1401:0,0 days 00:02:57.679926
at:48:1403:0,at:48:1400:0,0 days 00:04:57.755913600
